2018-11-26 13:04:36.038 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-11-26 13:04:39.601 [main] WARN  o.s.b.d.autoconfigure.OptionalLiveReloadServer - Unable to start LiveReload server
2018-11-26 13:04:40.992 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2018-11-26 13:04:41.448 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2018-11-26 13:04:41.448 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2018-11-26 13:04:42.243 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2018-11-26 13:04:42.244 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2018-11-26 13:04:42.781 [main] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2018-11-26 13:04:42.915 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2018-11-26 13:04:42.915 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2018-11-26 13:04:42.915 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2018-11-26 13:04:42.915 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2018-11-26 13:04:42.916 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2018-11-26 13:04:42.916 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2018-11-26 13:04:42.916 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2018-11-26 13:04:43.551 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2018-11-26 13:04:43.557 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 10
2018-11-26 13:04:43.563 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2018-11-26 13:04:43.571 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1543208683568 with initial instances count: 12
2018-11-26 13:04:43.582 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1543208683582, current=UP, previous=STARTING]
2018-11-26 13:04:43.585 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_CLOUD-PROVIDER/cloud-provider-8002: registering service...
2018-11-26 13:04:43.613 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8002"]
2018-11-26 13:04:43.654 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-11-26 13:04:43.706 [main] INFO  com.rui.cn.CloudProvider2Application - Started CloudProvider2Application in 31.766 seconds (JVM running for 48.343)
2018-11-26 13:04:43.724 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_CLOUD-PROVIDER/cloud-provider-8002 - registration status: 204
2018-11-26 13:04:45.770 [RMI TCP Connection(6)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-11-26 13:05:01.302 [main] INFO  com.rui.cn.CloudZullApplication - No active profile set, falling back to default profiles: default
2018-11-26 13:05:10.804 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-6001"]
2018-11-26 13:05:10.850 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2018-11-26 13:05:10.851 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.31
2018-11-26 13:05:10.866 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\jdk1.8\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;D:\MAVEN\maven3.9\bin;D:\GIT\Git\cmd;C:\Program Files\jdk1.8\bin;C:\Program Files\jdk1.8\jre\bin;C:\Program Files\play1.27\play-1.2.7;D:\RabbitMq\erl9.3\bin;D:\RabbitMq\RabbitMQ Server\rabbitmq_server-3.3.4\sbin;\\HZEDAD\Filesreload\zhangruilin\Desktop\natapp_windows_amd64_2_3_7;;.]
2018-11-26 13:05:11.645 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-11-26 13:05:12.929 [localhost-startStop-1] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2018-11-26 13:05:12.929 [localhost-startStop-1] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-11-26 13:05:12.983 [localhost-startStop-1] INFO  com.netflix.config.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@5628d2eb
2018-11-26 13:05:18.653 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2018-11-26 13:05:18.653 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-11-26 13:05:25.676 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2018-11-26 13:05:26.078 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2018-11-26 13:05:26.078 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2018-11-26 13:05:26.953 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2018-11-26 13:05:26.954 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2018-11-26 13:05:28.173 [main] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2018-11-26 13:05:28.550 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2018-11-26 13:05:28.551 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2018-11-26 13:05:28.551 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2018-11-26 13:05:28.551 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2018-11-26 13:05:28.551 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2018-11-26 13:05:28.551 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2018-11-26 13:05:28.552 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2018-11-26 13:05:29.885 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2018-11-26 13:05:29.898 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 10
2018-11-26 13:05:29.911 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2018-11-26 13:05:29.926 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1543208729921 with initial instances count: 13
2018-11-26 13:05:29.947 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1543208729947, current=UP, previous=STARTING]
2018-11-26 13:05:29.954 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_CLOUD-ZUUL/cloud-zuul-6001: registering service...
2018-11-26 13:05:30.016 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-6001"]
2018-11-26 13:05:30.107 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-11-26 13:05:30.200 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_CLOUD-ZUUL/cloud-zuul-6001 - registration status: 204
2018-11-26 13:05:30.226 [main] INFO  com.rui.cn.CloudZullApplication - Started CloudZullApplication in 33.325 seconds (JVM running for 50.592)
2018-11-26 13:05:31.375 [main] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: CLOUD-PROVIDER.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2018-11-26 13:05:31.482 [main] INFO  com.netflix.util.concurrent.ShutdownEnabledTimer - Shutdown hook installed for: NFLoadBalancer-PingTimer-CLOUD-PROVIDER
2018-11-26 13:05:31.614 [main] INFO  com.netflix.loadbalancer.BaseLoadBalancer - Client: CLOUD-PROVIDER instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=CLOUD-PROVIDER,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2018-11-26 13:05:31.638 [main] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - Using serverListUpdater PollingServerListUpdater
2018-11-26 13:05:31.763 [RMI TCP Connection(3)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-11-26 13:05:31.893 [main] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: CLOUD-PROVIDER.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2018-11-26 13:05:31.898 [main] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - DynamicServerListLoadBalancer for client CLOUD-PROVIDER initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=CLOUD-PROVIDER,current list of Servers=[10.10.20.144:8002, 10.10.20.144:8001],Load balancer stats=Zone stats: {defaultzone=[Zone:defaultzone;	Instance count:2;	Active connections count: 0;	Circuit breaker tripped count: 0;	Active connections per server: 0.0;]
},Server stats: [[Server:10.10.20.144:8002;	Zone:defaultZone;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
, [Server:10.10.20.144:8001;	Zone:defaultZone;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
]}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@6cae43e9
2018-11-26 13:05:32.647 [PollingServerListUpdater-0] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: CLOUD-PROVIDER.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2018-11-26 13:06:05.870 [main] INFO  com.rui.cn.CloudConsumerApplication - No active profile set, falling back to default profiles: default
2018-11-26 13:06:14.728 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-7001"]
2018-11-26 13:06:14.781 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2018-11-26 13:06:14.781 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.31
2018-11-26 13:06:14.818 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\jdk1.8\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;D:\MAVEN\maven3.9\bin;D:\GIT\Git\cmd;C:\Program Files\jdk1.8\bin;C:\Program Files\jdk1.8\jre\bin;C:\Program Files\play1.27\play-1.2.7;D:\RabbitMq\erl9.3\bin;D:\RabbitMq\RabbitMQ Server\rabbitmq_server-3.3.4\sbin;\\HZEDAD\Filesreload\zhangruilin\Desktop\natapp_windows_amd64_2_3_7;;.]
2018-11-26 13:06:15.397 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-11-26 13:06:19.625 [main] INFO  cn.springcloud.feign.VenusSpringMvcContract - /zuul/cloud-proxy/user/add > /zuul/cloud-proxy/user/add
2018-11-26 13:06:19.637 [main] INFO  cn.springcloud.feign.VenusSpringMvcContract - /zuul/cloud-proxy/user/update > /zuul/cloud-proxy/user/update
2018-11-26 13:06:19.641 [main] INFO  cn.springcloud.feign.VenusSpringMvcContract - /zuul/cloud-proxy/user/uploadFile > /zuul/cloud-proxy/user/uploadFile
2018-11-26 13:06:19.724 [main] INFO  cn.springcloud.feign.VenusSpringMvcContract - /zuul/cloud-proxy/user/getAnimal > /zuul/cloud-proxy/user/getAnimal
2018-11-26 13:06:19.727 [main] INFO  cn.springcloud.feign.VenusSpringMvcContract - /zuul/cloud-proxy/user/getAnimalGolbal > /zuul/cloud-proxy/user/getAnimalGolbal
2018-11-26 13:06:19.728 [main] INFO  cn.springcloud.feign.VenusSpringMvcContract - /zuul/cloud-proxy/user/getAnimalSyn > /zuul/cloud-proxy/user/getAnimalSyn
2018-11-26 13:06:21.277 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2018-11-26 13:06:21.278 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-11-26 13:06:21.291 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2018-11-26 13:06:21.291 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-11-26 13:06:23.669 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2018-11-26 13:06:24.062 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2018-11-26 13:06:24.063 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2018-11-26 13:06:24.707 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2018-11-26 13:06:24.707 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2018-11-26 13:06:25.554 [main] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2018-11-26 13:06:25.800 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2018-11-26 13:06:25.800 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2018-11-26 13:06:25.800 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2018-11-26 13:06:25.800 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2018-11-26 13:06:25.800 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2018-11-26 13:06:25.801 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2018-11-26 13:06:25.801 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2018-11-26 13:06:26.776 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2018-11-26 13:06:26.793 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 10
2018-11-26 13:06:26.807 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2018-11-26 13:06:26.832 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1543208786826 with initial instances count: 14
2018-11-26 13:06:26.862 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1543208786862, current=UP, previous=STARTING]
2018-11-26 13:06:26.869 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_CLOUD-FEIGNHYSTRIX-CONSUMER/cloud-feignhystrix-consumer-7001: registering service...
2018-11-26 13:06:26.880 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2018-11-26 13:06:26.968 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2018-11-26 13:06:27.051 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2018-11-26 13:06:27.124 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_CLOUD-FEIGNHYSTRIX-CONSUMER/cloud-feignhystrix-consumer-7001 - registration status: 204
2018-11-26 13:06:27.743 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-7001"]
2018-11-26 13:06:27.845 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-11-26 13:06:27.983 [main] INFO  com.rui.cn.CloudConsumerApplication - Started CloudConsumerApplication in 28.332 seconds (JVM running for 47.085)
2018-11-26 13:08:16.139 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2018-11-26 13:09:42.927 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2018-11-26 13:10:28.562 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2018-11-26 13:11:03.526 [main] INFO  com.rui.cn.CloudZullApplication - No active profile set, falling back to default profiles: default
2018-11-26 13:11:12.555 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-6001"]
2018-11-26 13:11:12.602 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2018-11-26 13:11:12.602 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.31
2018-11-26 13:11:12.616 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\jdk1.8\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;D:\MAVEN\maven3.9\bin;D:\GIT\Git\cmd;C:\Program Files\jdk1.8\bin;C:\Program Files\jdk1.8\jre\bin;C:\Program Files\play1.27\play-1.2.7;D:\RabbitMq\erl9.3\bin;D:\RabbitMq\RabbitMQ Server\rabbitmq_server-3.3.4\sbin;\\HZEDAD\Filesreload\zhangruilin\Desktop\natapp_windows_amd64_2_3_7;;.]
2018-11-26 13:11:13.250 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-11-26 13:11:14.353 [localhost-startStop-1] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
